,Original_Labels_Color,Log_Reg Prediction,DTC Prediction,Weight,Colour_Predition_1000,Colour_Predition_25,Colour_Predition_50,Colour_Predition_100,Colour_Predition_150,BW_Predition_100,BW_Predition_1000,BW_Predition_25,BW_Predition_50,BW_Predition_150,Colour_Predition_Weight
2059,2,4,2,6.76,2,2,2,2,2,2,2,2,2,2,2
2060,2,2,2,5.38,2,2,2,2,2,2,2,2,2,2,2
2061,2,4,2,6.36,2,2,2,2,2,2,2,2,2,2,2
2062,2,2,2,6.06,2,2,2,2,2,2,2,2,2,2,2
2063,2,4,4,7.52,2,2,2,2,2,2,2,2,2,2,2
2064,2,2,2,6.8,2,2,2,2,2,2,2,2,2,2,2
2065,2,4,2,6.44,2,2,2,2,2,2,2,2,2,2,2
2066,2,2,2,7.18,2,2,2,2,2,2,2,2,2,2,2
2067,2,4,2,6.64,2,2,2,2,2,2,2,2,2,2,2
2068,2,2,2,5.8,2,2,2,2,2,2,2,2,2,2,2
2069,2,4,4,5.88,2,2,0,0,2,2,2,2,2,2,2
2070,2,4,2,6.34,2,2,2,2,2,2,2,2,2,2,2
2071,2,2,2,5.18,2,2,2,2,2,2,2,2,2,2,2
2072,2,2,2,6.48,2,2,2,2,2,0,0,0,0,0,2
2073,2,4,2,6.22,2,2,2,2,2,2,2,2,2,2,2
2074,2,4,2,6.1,2,2,2,2,2,2,2,2,2,2,2
2075,2,2,2,6.02,2,2,2,2,2,2,2,2,2,2,2
2076,2,2,2,5.56,2,2,2,2,2,2,2,2,2,2,2
2077,2,2,2,7.98,2,0,2,2,2,2,2,2,2,2,2
2078,2,2,2,7.08,2,2,2,2,2,2,2,2,2,2,2
2079,2,2,2,5.76,2,2,2,2,2,2,2,2,2,2,2
2080,2,2,2,6.44,2,0,0,0,2,2,2,2,2,2,2
2081,2,2,2,8.18,2,0,2,2,2,2,2,2,2,2,2
2082,2,2,2,5.52,2,2,2,2,2,2,2,2,2,2,2
2083,2,2,2,5.6,2,2,2,2,2,2,2,2,2,2,2
2084,2,2,2,5.58,2,2,2,2,2,2,2,2,2,2,2
2085,2,2,2,5.04,2,2,2,2,2,0,2,2,0,2,2
2086,2,2,2,6.16,2,2,2,2,2,2,0,2,2,2,2
2087,2,4,4,6.64,2,2,2,2,2,2,2,2,2,2,2
2088,2,2,4,6.12,2,2,2,2,2,2,2,2,2,2,2
2089,2,4,2,5.1,2,2,2,2,2,2,2,2,2,2,2
2090,2,2,2,5.1,2,2,2,2,2,2,2,2,2,2,2
2091,2,2,2,5.26,2,2,2,2,2,2,2,2,2,2,2
2092,2,2,2,4.54,2,2,2,2,2,2,2,2,2,2,2
2093,2,2,2,4.48,2,2,2,2,2,2,2,2,2,2,2
2094,2,4,2,6.26,2,2,2,2,2,2,2,2,2,2,2
2095,2,2,2,4.46,2,2,2,2,2,2,2,2,2,2,2
2096,2,2,2,5.1,2,0,2,2,2,2,2,2,2,2,2
2097,2,2,2,4.38,2,2,2,2,2,2,2,2,2,0,2
2098,2,2,2,4.38,2,2,2,2,2,2,2,2,2,2,2
2099,2,2,2,4.8,2,0,2,2,2,2,2,2,2,2,2
2100,2,2,2,4.48,2,0,0,0,0,2,2,2,2,2,2
2101,2,2,2,4.1,2,2,2,4,2,2,2,2,2,2,2
2102,2,2,2,4.5,2,2,2,2,2,2,2,2,2,2,2
2103,2,2,2,6.04,2,2,2,2,2,2,2,2,2,2,2
2104,2,2,2,5.88,2,2,2,2,2,2,2,2,2,2,2
2105,2,2,2,3.42,2,2,2,2,2,2,2,2,2,2,2
2106,2,2,2,6.18,2,2,2,2,2,2,2,2,2,2,2
2107,2,2,2,4.06,2,2,2,2,2,2,2,2,2,2,2
2108,2,4,4,8.22,2,2,2,0,0,2,2,2,0,2,2
2109,2,4,4,8.64,2,2,2,0,0,0,0,0,0,0,2
2110,2,2,2,6.32,2,2,2,2,2,2,2,2,2,2,2
2111,2,4,4,9.08,2,2,2,2,2,2,2,0,2,0,2
2112,2,4,4,6.04,2,0,2,2,0,2,2,0,2,2,2
2113,2,2,2,6.3,2,2,2,2,2,2,2,2,2,2,2
2114,2,4,2,7.18,2,0,2,2,2,0,2,2,2,2,2
2115,2,2,2,6.84,2,2,2,2,2,2,2,2,2,2,2
2116,2,2,2,7.44,2,2,2,2,2,2,2,2,2,2,2
2117,2,4,2,8.64,2,2,2,2,0,2,2,0,2,2,2
2118,2,2,2,6.78,2,2,2,2,2,2,2,2,2,2,2
2119,2,4,2,6.14,2,2,2,2,2,2,2,2,2,2,2
2120,2,4,2,6.02,2,2,2,2,2,2,2,2,2,2,2
2121,2,2,2,4.7,2,2,2,2,2,2,2,2,2,2,2
2122,2,2,2,4.62,2,2,2,2,2,2,2,2,2,2,2
2123,2,2,2,4.86,2,2,2,2,2,2,2,2,2,2,2
2124,2,2,2,4.7,2,2,2,2,2,2,2,2,2,2,2
2125,2,4,4,6.88,2,2,2,2,2,2,2,2,2,2,2
2126,2,2,2,4.94,2,2,2,2,2,2,4,4,2,2,2
2127,2,2,2,4.66,2,2,2,2,2,2,2,2,2,2,2
2128,2,2,2,4.86,2,2,2,2,2,2,2,2,2,2,2
2129,2,2,2,5.24,2,0,2,2,2,2,2,2,2,2,2
2130,2,2,2,4.98,2,0,2,2,2,0,2,2,2,2,2
2131,2,4,2,5.44,2,2,2,2,2,2,4,2,2,2,2
2132,2,2,2,5.3,2,2,2,2,2,2,2,2,2,2,2
2133,2,4,4,6.8,2,2,2,2,2,2,2,2,2,2,2
2134,2,4,2,5.88,2,2,2,2,2,2,2,2,2,2,2
2135,2,4,4,6.86,2,2,2,2,2,2,2,2,2,2,2
2136,2,2,2,7.24,2,2,2,2,2,2,2,2,2,2,2
2137,2,4,4,6.02,2,2,2,2,2,2,4,0,4,0,2
2138,2,4,4,7.22,2,2,2,2,2,2,2,2,2,2,2
2139,2,4,2,5.3,2,2,2,2,2,2,2,2,2,2,2
2140,2,4,4,5.84,2,2,2,2,2,2,2,2,2,2,2
2141,2,4,2,6.38,2,2,2,2,2,2,2,2,2,2,2
2142,2,2,2,7.3,2,2,2,2,2,2,2,2,2,2,2
2143,2,4,4,8.8,2,2,2,2,2,2,2,2,2,2,2
2144,2,4,4,6.26,2,2,2,2,2,2,2,2,2,2,2
2145,2,4,2,6.18,2,2,2,2,2,2,2,2,2,2,2
2146,2,4,4,7.04,2,2,2,2,2,2,2,2,2,2,2
2147,2,4,2,6.24,2,2,2,2,2,2,2,2,2,2,2
2148,2,4,4,6.28,2,0,2,2,2,0,0,0,0,0,2
2149,2,2,2,6.04,2,2,2,2,2,2,2,2,2,2,2
2150,2,2,2,4.48,2,2,2,2,2,2,2,2,2,2,2
2151,2,2,2,6.32,2,2,0,2,2,2,2,2,2,2,2
2152,2,4,2,6.8,2,2,2,2,2,2,2,2,2,2,2
2153,2,4,2,6.1,2,4,4,4,4,2,4,4,2,2,4
2154,2,4,2,6.32,2,2,2,2,2,2,2,2,2,2,2
2155,2,4,4,6.32,2,0,2,2,2,2,2,2,2,2,2
2156,2,4,2,6.38,2,2,2,2,2,2,2,2,2,2,2
2157,2,2,2,5.32,2,2,2,2,2,2,2,2,2,2,2
2158,2,2,2,5.92,2,2,2,4,0,0,0,0,4,4,2
2159,2,2,4,6.48,2,2,2,2,2,2,2,2,2,2,2
2160,2,2,2,5.18,2,2,2,2,2,2,2,2,2,2,2
2161,2,4,2,8.78,0,0,0,0,0,4,4,4,4,4,2
2162,2,2,2,8.82,2,0,0,2,2,2,2,2,2,2,2
2163,2,4,4,8.02,2,2,2,2,2,2,2,0,2,2,2
2164,2,4,0,7.74,2,0,2,4,2,2,2,0,2,2,2
2165,2,2,2,4.74,2,2,2,2,2,2,2,2,2,2,2
2166,2,4,2,7.24,2,2,2,2,2,2,2,2,2,2,2
2167,2,2,2,3.78,2,2,2,2,2,2,2,2,2,2,2
2168,2,4,2,3.74,2,2,2,2,2,2,2,2,2,2,2
2169,2,2,2,3.7,2,2,2,2,2,2,2,2,2,2,2
2170,2,3,2,3.04,2,2,2,2,2,2,2,2,2,2,2
2171,2,2,2,3.8,2,2,2,2,2,2,2,2,2,2,2
2172,2,2,2,4.04,2,2,2,2,2,2,2,2,2,2,2
2173,2,2,2,3.98,2,2,2,2,2,2,2,2,2,2,2
2174,2,2,2,4.24,2,2,2,2,2,2,2,2,2,2,2
2175,2,2,2,3.7,2,0,2,2,2,2,2,2,2,2,2
2176,2,2,2,3.48,2,2,2,2,2,2,2,2,2,2,2
2177,2,2,2,4.16,2,2,2,2,2,2,2,2,2,2,2
2178,2,2,2,4.12,2,2,2,2,2,2,2,2,2,2,2
2179,2,2,2,4.04,2,2,2,2,2,2,2,2,2,2,2
2180,2,2,2,4.12,2,2,2,2,2,2,2,2,2,2,2
2181,2,2,2,4.18,2,2,2,2,2,2,2,2,2,2,2
2182,2,2,2,3.8,2,2,2,2,2,2,2,2,2,2,2
2183,2,3,4,2.78,2,2,2,2,3,3,3,3,3,3,3
2184,2,0,2,4.1,2,2,2,2,2,2,2,2,2,2,2
2185,2,2,4,3.16,2,0,2,2,3,0,3,0,3,3,3
2186,2,2,2,5.12,2,0,2,2,2,2,0,0,2,2,2
2187,2,2,2,4.32,2,2,2,2,2,2,2,2,2,2,2
2188,2,2,2,5.1,2,2,2,2,2,2,2,2,2,2,2
2189,2,2,2,5.06,2,0,2,2,2,2,2,2,2,2,2
2190,2,2,2,5.46,2,2,2,2,2,2,2,2,2,2,2
2191,2,2,2,5.24,0,0,0,2,2,2,2,2,2,2,2
2192,2,4,0,5.48,2,0,0,0,0,2,2,2,2,2,2
2193,2,2,2,5.66,2,2,2,2,2,2,2,2,2,2,2
2194,2,2,2,5.34,2,2,2,2,2,2,2,2,2,2,2
2195,2,2,2,5.7,2,2,2,2,2,2,2,2,2,2,2
2196,2,2,0,5.9,2,2,2,2,2,2,2,2,2,2,2
2197,2,2,2,5.38,2,2,2,2,2,2,2,2,2,2,2
2198,2,4,2,5.56,2,2,2,2,2,2,2,2,2,2,2
2199,2,2,2,5.18,2,2,2,2,2,2,2,2,2,2,2
2200,2,2,2,5.58,2,2,2,2,2,2,2,2,2,2,2
2201,2,2,2,4.98,2,2,2,2,2,2,2,2,2,2,2
2202,2,2,2,5.34,2,2,2,2,2,2,2,2,2,2,2
2203,2,2,2,5.52,2,2,2,2,2,2,2,2,2,2,2
2204,2,4,0,5.4,2,2,2,2,2,2,2,2,2,2,2
2205,2,2,2,5.62,2,0,2,2,2,2,2,0,2,2,2
2206,2,4,2,4.66,2,2,2,2,2,2,0,0,2,0,2
2207,2,2,2,5.32,2,2,2,2,2,2,2,2,2,2,2
2208,2,2,2,5.38,2,2,2,2,2,2,2,2,2,2,2
2209,2,2,2,5.18,2,2,2,2,2,2,2,2,2,2,2
2210,2,2,2,5.28,2,2,2,2,2,2,2,2,2,2,2
2211,2,2,2,5.44,2,0,2,2,2,2,2,2,2,2,2
2212,2,2,2,5.18,2,2,2,2,2,2,2,2,2,2,2
2213,2,2,2,5.16,2,2,2,2,2,2,2,2,2,2,2
2214,2,2,2,5.66,2,2,2,2,2,2,2,2,2,2,2
2215,2,2,0,5.72,2,2,2,2,2,2,2,2,2,2,2
2216,2,2,2,4.96,2,2,2,2,2,2,2,2,2,2,2
2217,2,2,0,5.48,2,0,2,2,2,2,2,2,2,2,2
2218,2,2,2,5.46,2,0,2,2,2,2,2,2,2,2,2
2219,2,2,2,5.22,2,2,2,2,2,2,2,2,2,2,2
2220,2,2,2,5.4,2,2,2,2,2,2,2,2,2,2,2
2221,2,2,2,4.94,2,2,2,2,2,2,2,2,2,2,2
2222,2,2,2,5.22,2,0,0,0,2,2,2,2,2,2,2
2223,2,2,2,5.7,2,2,2,2,2,2,2,2,2,2,2
2224,2,2,2,5.12,2,2,2,2,2,2,2,2,2,2,2
2225,2,2,2,5.52,2,2,2,2,2,2,2,2,2,2,2
2226,2,2,2,5.72,2,2,2,2,2,2,2,2,2,2,2
2227,2,2,2,5.48,2,2,2,2,2,2,2,2,2,2,2
2228,2,4,4,5.26,2,0,2,2,2,2,2,2,2,2,2
2229,2,4,4,5.54,2,2,2,2,2,2,2,2,2,2,2
2230,2,2,2,5.4,2,2,2,2,2,2,2,2,2,2,2
2231,2,2,2,5.18,2,2,2,2,2,2,2,2,2,2,2
2232,2,2,2,5.44,2,2,2,2,2,2,2,2,2,2,2
2233,2,4,2,5.44,2,2,2,2,2,2,2,2,2,2,2
2234,2,2,2,5.8,2,2,2,2,2,2,2,2,2,2,2
2235,2,2,2,5.3,2,2,2,2,2,2,2,2,2,2,2
2236,2,2,2,5.38,2,0,2,2,2,2,2,2,2,2,2
2237,2,2,2,5.24,2,2,2,2,2,2,2,2,2,2,2
2238,2,2,2,5.1,2,2,2,2,2,2,2,2,2,2,2
2239,2,4,4,5.2,2,0,2,2,2,2,2,2,2,2,2
2240,2,2,2,4.88,2,0,2,2,2,2,2,2,2,2,2
2241,2,2,2,5.34,2,2,2,2,2,2,2,2,2,2,2
2242,2,2,2,5.22,2,2,2,2,2,2,2,2,2,2,2
2243,2,2,2,5.36,2,2,2,2,2,2,2,2,2,2,2
2244,2,4,4,5.86,2,0,2,2,2,2,2,2,2,2,2
2245,2,4,2,5.58,2,2,2,2,2,2,2,2,2,2,2
2246,2,4,2,5.14,2,2,0,0,0,2,2,2,0,2,0
2247,2,4,4,5.34,2,2,2,2,2,2,2,0,2,2,2
2248,2,2,2,5.8,2,0,2,2,2,2,2,2,2,2,2
2249,2,2,2,5.04,2,2,2,2,2,0,0,0,0,0,2
2250,2,2,0,5.2,2,0,2,2,2,2,2,2,2,2,2
2251,2,4,4,6.54,2,2,2,2,2,2,2,2,2,2,2
2252,2,2,2,4.98,2,2,2,2,2,2,2,2,2,2,2
2253,2,2,2,6.02,2,2,2,2,2,2,2,2,2,2,2
2254,2,2,4,6.88,2,0,2,2,2,2,2,2,2,2,2
2255,2,2,2,6.74,2,2,2,2,2,2,2,2,2,2,2
2256,2,2,2,5.56,2,2,2,2,2,2,2,2,2,2,2
2257,2,4,0,6.54,2,2,2,2,2,2,2,2,2,2,2
2258,2,4,4,5.94,2,0,2,2,0,0,2,2,0,0,2
2259,2,4,2,6.42,2,0,2,2,0,2,2,4,4,4,2
2260,2,2,4,4.0,2,0,2,2,2,2,2,2,2,0,2
2261,2,0,0,4.88,2,2,2,2,2,2,2,2,2,2,2
2262,2,2,0,5.24,2,2,2,2,2,2,2,2,2,2,2
2263,2,4,2,7.38,2,2,0,0,0,0,0,0,0,0,0
2264,2,4,4,5.84,2,0,2,2,2,2,2,2,2,2,2
2265,2,2,2,4.84,2,2,2,2,2,0,0,0,0,0,2
2266,2,2,2,6.22,2,2,2,2,2,2,2,2,2,2,2
2267,2,4,2,6.86,2,2,2,2,2,0,2,0,0,2,2
2268,2,4,2,6.9,2,2,2,2,4,2,2,2,2,2,2
2269,2,2,2,4.56,2,0,2,2,2,2,2,2,2,2,2
2270,2,4,0,6.28,0,0,0,0,2,0,2,0,0,0,2
2271,2,2,2,5.52,2,2,2,2,2,2,2,2,2,2,2
2272,2,2,2,6.22,2,2,2,2,2,2,2,2,2,2,2
2273,2,2,2,5.38,2,2,2,2,2,2,2,2,2,2,2
2274,2,2,0,5.74,2,2,2,2,2,2,2,2,2,2,2
2275,2,2,2,6.36,2,0,2,2,2,2,2,2,2,2,2
2276,2,2,2,6.1,2,2,2,2,2,2,2,2,2,2,2
2277,2,2,2,5.9,2,2,2,2,2,2,2,2,2,2,2
2278,2,2,2,6.6,2,2,2,2,2,2,2,2,2,2,2
2279,2,2,2,4.66,2,0,2,2,2,2,2,2,2,2,2
2280,2,2,2,6.82,2,2,2,2,2,2,2,2,2,2,2
2281,2,2,2,5.7,2,2,2,2,2,2,2,2,2,2,2
2282,2,2,2,5.94,2,2,2,2,2,2,2,2,2,2,2
2283,2,2,2,4.2,2,2,2,2,2,2,2,2,2,2,2
2284,2,4,2,6.4,2,0,2,0,2,2,2,2,2,2,2
2285,2,2,2,5.42,2,2,2,2,2,2,2,2,0,2,2
2286,2,2,4,6.76,2,2,2,2,2,2,2,2,2,2,2
2287,2,4,2,6.26,2,2,2,2,2,2,2,0,2,0,2
2288,2,2,2,4.68,2,0,2,2,2,2,2,0,0,0,2
2289,2,2,0,5.34,2,2,2,2,2,2,2,2,2,2,2
2290,2,2,2,6.44,2,0,2,2,2,2,2,2,2,2,2
2291,2,4,2,5.7,2,2,2,2,2,2,2,2,2,2,2
2292,2,4,4,7.12,2,2,2,2,2,2,2,2,2,2,2
2293,2,2,2,6.7,2,0,2,2,2,2,2,4,2,2,2
2294,2,2,4,4.28,2,2,2,2,2,2,2,2,2,2,2
2295,2,2,2,7.12,2,0,0,0,0,2,2,2,2,2,2
2296,2,4,2,7.6,2,0,2,2,2,2,2,2,2,2,2
2297,2,4,2,7.0,2,0,2,2,2,2,2,2,2,2,2
2298,2,4,2,4.7,2,2,2,2,2,2,2,2,2,2,2
2299,2,4,2,6.34,2,2,2,2,2,2,2,2,2,2,2
2300,2,2,2,4.62,2,2,2,2,2,2,2,2,2,2,2
2301,2,2,0,6.12,2,2,2,2,2,2,2,2,2,2,2
2302,2,2,2,5.14,2,2,2,2,2,2,2,2,2,2,2
2303,2,2,2,5.34,2,2,2,2,2,2,2,2,2,2,2
2304,2,2,2,7.28,2,0,2,2,0,2,2,2,0,2,2
2305,2,2,2,5.88,2,0,2,2,2,2,2,2,2,2,2
2306,2,2,2,6.58,2,2,2,2,2,2,2,2,2,2,2
2307,2,2,0,4.98,2,2,2,2,2,2,2,2,2,2,2
2308,2,4,2,6.64,2,2,2,2,2,2,2,2,2,0,2
2309,2,4,0,6.2,2,0,2,2,2,2,2,0,0,0,2
2310,2,2,2,6.2,2,2,2,2,2,2,2,2,2,2,2
2311,2,2,2,5.92,2,2,2,2,2,2,2,2,2,2,2
2312,2,4,2,6.66,2,2,2,2,2,2,2,2,2,2,2
2313,2,2,2,4.72,2,2,2,2,2,2,2,2,2,2,2
2314,2,4,0,6.72,0,0,2,0,2,0,0,0,0,0,2
2315,2,2,2,4.56,2,2,2,2,2,2,2,2,2,2,2
2316,2,4,2,7.28,2,0,2,2,2,2,2,0,2,2,2
2317,2,2,2,5.72,2,2,2,2,2,2,2,2,2,2,2
2318,2,2,4,5.48,2,0,2,2,2,2,2,2,2,2,2
2319,2,4,4,5.3,2,0,2,2,2,0,0,0,0,0,2
2320,2,2,2,5.94,2,2,2,2,2,2,2,2,2,2,2
2321,2,4,2,5.76,2,2,2,2,2,2,2,2,2,2,2
2322,2,2,2,5.56,2,0,2,2,2,2,2,2,2,2,2
2323,2,2,2,5.44,2,0,2,2,2,2,2,2,2,2,2
2324,2,2,2,5.88,2,0,2,2,2,2,2,2,2,2,2
2325,2,2,2,5.4,2,0,2,2,2,2,2,2,2,2,2
2326,2,2,2,5.68,2,2,2,2,2,2,2,2,2,2,2
2327,2,2,2,5.24,2,0,2,2,2,2,2,2,2,2,2
2328,2,2,2,5.46,2,2,2,2,2,2,2,2,2,2,2
2329,2,0,2,5.26,2,2,2,2,2,2,2,2,2,2,2
2330,2,2,2,5.62,2,2,2,2,2,2,2,2,2,2,2
2331,2,2,2,5.46,2,2,2,2,2,2,2,2,2,2,2
2332,2,2,2,5.72,2,2,2,2,2,2,2,2,2,2,2
2333,2,2,2,5.28,2,2,2,2,2,2,2,2,2,2,2
2334,2,2,2,5.6,2,2,2,2,2,2,2,2,2,2,2
2335,2,2,2,5.48,2,2,2,2,2,2,2,2,2,2,2
2336,2,2,2,5.52,2,0,2,2,2,2,2,2,2,2,2
2337,2,4,2,5.64,2,2,2,2,2,2,2,2,2,2,2
2338,2,2,2,5.46,2,2,2,2,2,2,2,2,2,2,2
2339,2,2,2,5.4,2,2,2,2,2,2,2,2,2,2,2
2340,2,4,2,5.44,2,0,2,2,2,2,2,2,2,2,2
2341,2,2,2,5.4,2,2,2,2,2,2,2,2,2,2,2
2342,2,2,2,5.5,2,2,2,2,2,2,2,2,2,2,2
2343,2,2,2,4.74,2,2,2,2,2,2,2,2,2,2,2
2344,2,2,2,5.64,2,2,2,2,2,2,2,2,2,2,2
2345,2,4,2,5.54,2,2,2,2,2,2,2,2,2,2,2
2346,2,2,2,5.34,2,2,2,2,2,2,2,2,2,2,2
2347,2,2,2,4.9,2,2,2,2,2,2,2,2,2,2,2
2348,2,2,2,6.74,2,2,2,2,2,2,2,2,2,2,2
2349,2,4,4,7.2,2,2,2,2,2,2,2,2,2,2,2
2350,2,2,2,3.76,2,2,2,2,2,2,2,2,2,2,2
2351,2,2,2,4.24,2,2,2,2,2,2,2,2,2,2,2
2352,2,2,2,3.56,2,2,2,2,2,2,2,2,2,2,2
2353,2,2,2,4.34,2,2,2,2,2,2,2,2,2,2,2
2354,2,2,2,4.24,2,2,2,2,2,2,2,2,2,2,2
2355,2,2,2,4.48,2,2,2,2,2,2,2,2,2,2,2
2356,2,2,2,3.2,2,2,2,2,2,2,2,2,2,2,2
2357,2,2,2,3.24,2,2,2,2,2,2,2,2,2,2,2
2358,2,2,2,3.28,2,2,2,2,2,2,2,2,2,2,2
2359,2,4,2,6.46,2,2,2,2,2,2,2,2,2,2,2
2360,2,4,2,5.78,2,2,2,2,2,2,2,2,2,2,2
2361,2,4,2,6.7,2,2,2,2,2,2,2,2,2,2,2
2362,2,2,2,5.78,2,2,2,2,2,0,2,0,2,0,2
2363,2,4,2,6.04,2,2,2,2,2,2,2,2,2,2,2
2364,2,2,2,4.58,2,2,2,2,2,2,2,2,2,2,2
2365,2,2,2,7.62,2,2,2,2,2,2,2,2,2,2,2
2366,2,2,2,4.96,2,2,2,2,2,2,2,2,2,2,2
2367,2,4,0,6.34,2,2,2,2,2,2,2,2,2,0,2
2368,2,4,2,5.66,2,2,2,2,2,2,2,2,2,2,2
2369,2,2,2,5.2,2,2,2,2,2,2,2,2,2,2,2
2370,2,2,2,5.7,2,2,2,2,2,2,2,2,2,2,2
2371,2,2,2,6.56,2,2,2,2,2,2,2,2,2,2,2
2372,2,4,2,4.96,2,2,2,2,2,2,2,2,2,2,2
2373,2,2,2,5.8,2,2,2,2,2,2,2,2,2,2,2
2374,2,2,2,5.22,0,2,0,2,2,0,2,2,0,0,0
2375,2,4,2,5.2,2,2,2,2,2,2,2,2,2,2,2
2376,2,2,2,5.56,2,2,2,2,2,2,2,2,2,2,2
2377,2,2,2,5.86,2,2,2,2,2,2,2,2,2,2,2
2378,2,2,2,5.04,2,0,2,2,2,2,2,2,2,2,2
2379,2,4,4,8.0,2,2,2,2,2,2,2,2,2,0,2
2380,2,2,2,6.28,2,2,2,2,2,2,2,2,2,2,2
2381,2,2,2,5.84,2,2,2,2,2,2,2,2,2,2,2
2382,2,4,2,5.44,2,2,2,2,2,2,2,2,2,2,2
2383,2,2,0,7.66,2,2,2,2,2,2,2,2,2,2,2
2384,2,4,4,8.5,2,2,2,2,2,0,0,0,0,0,2
2385,2,4,0,8.12,2,2,2,2,2,2,2,2,0,2,2
2386,2,4,2,7.16,2,2,2,2,2,2,2,2,2,2,2
2387,2,2,2,7.3,2,2,2,2,2,2,2,2,2,2,2
2388,2,4,4,6.78,2,2,2,2,2,2,2,0,0,2,2
2389,2,4,0,7.6,2,2,2,2,2,2,2,2,2,0,2
2390,2,4,0,7.88,2,2,2,2,2,2,2,0,0,0,2
2391,2,2,2,7.0,2,2,2,2,2,2,2,2,2,2,2
2392,2,2,2,6.28,2,0,0,2,2,2,2,0,0,2,2
2393,2,4,0,7.46,2,2,2,2,2,2,2,2,2,2,2
2394,2,2,2,7.02,2,2,2,2,2,2,2,2,2,2,2
2395,2,2,2,6.94,2,2,2,2,2,2,2,2,2,2,2
2396,2,4,2,5.86,2,2,2,2,2,2,2,2,0,2,2
2397,2,4,0,6.42,2,4,2,2,2,2,2,2,2,2,2
2398,2,2,2,6.36,2,2,2,2,2,2,2,2,2,2,2
2399,2,2,2,5.92,2,2,2,2,2,2,2,2,2,2,2
2400,2,2,2,5.72,2,2,2,2,2,2,2,2,2,2,2
2401,2,2,2,5.46,2,2,2,2,2,2,2,2,2,2,2
2402,2,4,2,6.2,2,2,2,2,2,2,2,2,2,2,2
2403,2,4,2,7.4,2,2,2,2,2,2,2,2,2,2,2
2404,2,2,2,5.36,2,2,2,2,2,2,2,2,2,2,2
2405,2,2,2,5.84,2,2,2,2,2,2,2,2,2,2,2
2406,2,4,0,6.22,2,2,2,2,2,2,2,0,0,0,2
2407,2,4,0,6.44,2,2,2,2,2,2,2,2,2,0,2
2408,2,2,2,5.62,2,2,2,2,2,2,2,2,2,2,2
2409,2,2,0,6.5,2,2,2,2,2,2,2,0,2,2,2
2410,2,2,0,5.78,2,2,2,2,2,0,2,2,2,0,2
2411,2,2,2,6.32,2,2,2,2,2,2,2,2,2,2,2
2412,2,2,2,7.36,2,2,2,2,2,2,2,2,2,2,2
2413,2,2,0,6.48,2,2,2,2,2,2,2,0,2,2,2
2414,2,4,0,6.12,2,2,2,2,2,2,2,2,2,2,2
2415,2,2,2,5.96,2,2,2,2,2,2,2,2,2,2,2
2416,2,4,2,6.58,2,2,2,2,2,2,2,2,2,2,2
2417,2,4,2,6.68,2,2,2,2,2,2,2,2,2,2,2
2418,2,4,4,7.64,2,2,2,2,2,2,2,2,2,2,2
2419,2,2,2,5.86,2,2,2,2,2,2,2,2,2,2,2
2420,2,4,2,6.56,2,2,2,2,2,2,2,2,2,2,2
2421,2,4,0,6.42,2,2,2,2,2,2,2,2,2,2,2
2422,2,2,4,5.72,2,2,2,2,2,2,2,2,2,2,2
2423,2,4,2,6.48,2,2,2,2,2,2,2,2,2,2,2
2424,2,2,2,5.96,2,2,2,2,2,2,2,2,2,2,2
2425,2,4,2,6.92,2,2,2,2,2,2,2,2,2,2,2
2426,2,4,4,5.98,2,2,2,2,2,2,2,2,2,2,2
2427,2,4,4,7.3,2,4,2,2,2,2,2,2,2,2,2
2428,2,2,2,5.54,2,2,2,2,2,2,2,2,2,2,2
2429,2,2,2,5.98,2,2,2,2,2,2,2,2,2,2,2
2430,2,4,4,7.1,2,2,2,2,2,2,2,2,2,2,2
2431,2,2,2,6.5,2,2,2,2,2,2,2,2,2,2,2
2432,2,2,2,6.1,2,2,2,2,2,2,2,2,2,2,2
2433,2,2,2,5.92,2,2,2,2,2,2,2,2,2,2,2
2434,2,4,2,4.66,2,2,2,2,2,2,2,2,2,2,2
2435,2,4,2,6.92,2,2,2,2,2,2,2,2,2,2,2
2436,2,4,2,6.94,2,2,2,2,2,2,2,2,2,2,2
2437,2,4,4,6.94,2,2,2,2,2,2,2,2,2,2,2
2438,2,4,2,8.34,2,2,2,2,2,2,2,2,2,2,2
2439,2,2,2,6.52,2,2,2,2,2,2,2,2,2,2,2
2440,2,4,2,8.28,2,2,2,2,2,2,2,2,2,2,2
2441,2,4,4,8.14,2,2,2,2,2,2,2,2,2,2,2
2442,2,4,2,6.08,2,2,2,2,2,2,2,2,2,2,2
2443,2,2,2,7.22,2,2,2,2,2,2,2,2,2,2,2
2444,2,4,2,6.66,2,2,2,2,2,2,2,2,2,2,2
2445,2,2,2,7.16,2,2,2,2,2,2,2,2,2,2,2
2446,2,4,4,7.46,2,2,2,2,2,2,2,2,2,2,2
2447,2,2,2,6.58,2,2,2,2,2,2,2,2,2,2,2
2448,2,4,2,6.54,0,2,0,2,2,2,2,2,2,2,4
2449,2,4,2,7.2,2,2,2,2,2,2,2,2,2,2,2
2450,2,2,2,4.92,2,2,2,2,2,2,2,2,2,2,2
2451,2,4,2,6.62,2,2,2,2,2,2,2,2,2,2,2
2452,2,4,2,5.56,2,2,2,2,2,2,2,2,2,2,2
2453,2,2,2,5.66,2,2,2,2,2,2,0,0,0,0,2
