,FileName,ProductID,density,xmax,xmin,ymax,ymin,xmaxY,xminY,ymaxX,yminX,outFile,Weight
2530,1501739606.jpg,20003,31247659,417,14,490,31,155,348,187,306,1501739606.jpg,5.18
2531,1501739989.jpg,20003,34005302,430,2,467,2,134,258,179,189,1501739989.jpg,5.52
2532,1501740147.jpg,20003,30478935,387,6,468,18,179,391,192,209,1501740147.jpg,5.1
2533,1501740233.jpg,20003,31020724,443,14,473,37,234,355,274,250,1501740233.jpg,5.18
2534,1501740544.jpg,20003,30100290,521,20,366,15,205,223,289,126,1501740544.jpg,4.98
2535,1501740808.jpg,20003,34320252,441,81,558,63,155,311,275,363,1501740808.jpg,5.56
2536,1501740844.jpg,20003,33704244,402,61,525,18,469,266,309,333,1501740844.jpg,5.18
2537,1501741111.jpg,20003,32628451,412,40,480,25,146,285,160,350,1501741111.jpg,5.62
2538,1501741188.jpg,20003,32335338,404,6,479,12,181,376,139,190,1501741188.jpg,5.42
2539,1501741326.jpg,20003,32749344,394,4,509,7,248,389,213,244,1501741326.jpg,5.12
2540,1501741407.jpg,20003,34128764,432,23,499,15,157,303,113,183,1501741407.jpg,5.36
2541,1501741408.jpg,20003,33887188,434,24,497,16,159,303,148,184,1501741408.jpg,
2542,1501741491.jpg,20003,33389800,408,21,506,13,402,230,237,280,1501741491.jpg,5.1
2543,1501741510.jpg,20003,33271281,450,18,531,46,272,397,225,288,1501741510.jpg,5.2
2544,1501741572.jpg,20003,38398686,491,45,565,12,533,301,345,327,1501741572.jpg,5.28
2545,1501741626.jpg,20003,31044889,521,50,481,39,426,253,174,261,1501741626.jpg,5.48
2546,1501741667.jpg,20003,33259031,523,4,523,136,219,380,222,424,1501741667.jpg,5.42
2547,1501741702.jpg,20003,33698464,447,11,499,33,268,378,213,328,1501741702.jpg,5.42
2548,1501741821.jpg,20003,35238723,481,36,550,57,265,391,241,312,1501741821.jpg,5.46
2549,1501742311.jpg,20003,35331710,425,6,478,13,241,358,176,233,1501742311.jpg,5.52
2550,1501742433.jpg,20003,32164464,413,8,508,37,299,428,175,283,1501742433.jpg,5.18
2551,1501742746.jpg,20003,32877163,542,54,443,65,214,227,199,183,1501742746.jpg,5.18
2552,1501742852.jpg,20003,35590413,527,31,489,44,245,307,270,268,1501742852.jpg,5.48
2553,1501742938.jpg,20003,33374492,404,19,460,22,128,201,213,254,1501742938.jpg,5.82
2554,1501742991.jpg,20003,32393510,455,21,479,71,179,351,182,358,1501742991.jpg,5.18
2555,1501743028.jpg,20003,38166548,446,25,544,36,301,370,173,293,1501743028.jpg,5.72
2556,1501743100.jpg,20003,36656732,515,23,543,81,348,389,233,374,1501743100.jpg,5.5
2557,1501743181.jpg,20003,36481323,455,18,528,38,319,387,204,280,1501743181.jpg,5.78
2558,1501743673.jpg,20003,35312999,404,8,506,5,269,220,265,217,1501743673.jpg,6.02
2559,1501743709.jpg,20003,37020168,472,12,508,20,269,381,228,205,1501743709.jpg,5.62
2560,1501743843.jpg,20003,36586478,424,16,526,18,151,364,118,226,1501743843.jpg,5.3
2561,1501743860.jpg,20003,32113104,418,6,454,15,214,338,199,259,1501743860.jpg,5.04
2562,1501743939.jpg,20003,36190840,456,44,510,28,175,261,257,364,1501743939.jpg,5.32
2563,1501744946.jpg,20003,32820826,410,7,509,15,220,400,160,240,1501744946.jpg,5.02
2564,1501744987.jpg,20003,34678449,406,2,491,4,133,43,178,327,1501744987.jpg,5.14
2565,1501745119.jpg,20003,32435420,370,1,489,2,192,368,140,156,1501745119.jpg,5.16
2566,1501745398.jpg,20003,35896246,422,29,495,17,229,235,177,249,1501745398.jpg,5.96
2567,1501745452.jpg,20003,37219069,474,87,563,44,200,270,278,334,1501745452.jpg,5.64
2568,1501745495.jpg,20003,36055362,458,13,515,38,302,409,290,270,1501745495.jpg,5.46
2569,1501745548.jpg,20003,37280837,430,17,531,19,220,242,190,155,1501745548.jpg,5.78
2570,1501745614.jpg,20003,33415432,386,6,481,4,262,278,126,149,1501745614.jpg,5.14
2571,1501746019.jpg,20003,36217109,527,23,540,114,319,358,249,405,1501746019.jpg,5.64
2572,1501746200.jpg,20003,31669747,368,14,460,12,192,203,256,201,1501746200.jpg,5.22
2573,1501746347.jpg,20003,38174234,489,15,532,40,260,396,261,324,1501746347.jpg,5.88
2574,1501746421.jpg,20003,31474826,408,8,439,20,174,358,144,197,1501746421.jpg,5.32
2575,1501746524.jpg,20003,32257584,424,14,516,41,183,423,182,319,1501746524.jpg,5.16
2576,1501746781.jpg,20003,29105047,386,1,410,0,79,151,140,153,1501746781.jpg,5.1
2577,1501747070.jpg,20003,34245420,473,29,475,51,245,316,219,292,1501747070.jpg,5.5
2578,1501747407.jpg,20003,36390211,474,18,479,40,210,337,208,306,1501747407.jpg,5.9
2579,1501747907.jpg,20003,34517367,389,14,531,17,267,379,163,213,1501747907.jpg,5.18
2580,1501747957.jpg,20003,35697245,433,51,498,29,195,270,199,296,1501747957.jpg,6.32
2581,1501747991.jpg,20003,34770817,407,4,499,7,251,409,156,151,1501747991.jpg,5.2
2582,1501748049.jpg,20003,41811147,527,25,514,42,288,364,229,275,1501748049.jpg,7.74
2583,1501748092.jpg,20003,49503730,609,34,531,54,275,357,211,314,1501748092.jpg,9.12
2584,1501748147.jpg,20003,37021610,544,34,473,74,269,279,267,368,1501748147.jpg,5.98
2585,1501748166.jpg,20003,33853294,428,38,477,29,95,283,175,290,1501748166.jpg,5.22
2586,1501748212.jpg,20003,40387223,481,78,545,41,466,296,271,372,1501748212.jpg,6.6
2587,1501748297.jpg,20003,39523240,454,31,523,22,234,279,126,243,1501748297.jpg,7.38
2588,1501748352.jpg,20003,38383549,527,28,517,44,288,327,260,289,1501748352.jpg,6.86
2589,1501748369.jpg,20003,38461746,445,46,510,25,369,296,238,247,1501748369.jpg,6.6
2590,1501748454.jpg,20003,36575885,395,16,520,9,211,221,245,199,1501748454.jpg,5.68
2591,1501748555.jpg,20003,33807833,441,11,461,21,243,314,202,279,1501748555.jpg,5.52
2592,1501748581.jpg,20003,37918608,421,7,471,3,146,225,134,278,1501748581.jpg,6.38
2593,1501748623.jpg,20003,35454493,434,6,531,31,223,457,189,286,1501748623.jpg,5.58
2594,1501751287.jpg,20003,26506588,557,24,358,18,111,174,274,56,1501751287.jpg,3.92
2595,1501751335.jpg,20003,36282326,535,42,561,61,454,238,367,160,1501751335.jpg,5.48
2596,1501751421.jpg,20003,34534761,533,37,561,84,441,125,370,125,1501751421.jpg,5.72
2597,1501751645.jpg,20003,42936344,552,23,488,41,246,286,312,333,1501751645.jpg,7.32
2598,1501751714.jpg,20003,40897425,475,13,566,44,208,449,237,339,1501751714.jpg,7.1
2599,1501751757.jpg,20003,43484019,479,81,596,50,180,309,310,285,1501751757.jpg,7.34
2600,1501751855.jpg,20003,34091040,501,34,516,36,475,214,347,220,1501751855.jpg,5.32
2601,1501751892.jpg,20003,36440604,611,51,543,73,479,281,361,231,1501751892.jpg,5.6
2602,1501752027.jpg,20003,31548697,638,50,512,145,445,190,420,128,1501752027.jpg,4.52
2603,1501752086.jpg,20003,35474070,412,0,457,0,61,186,204,232,1501752086.jpg,6.46
2604,1501752155.jpg,20003,38578459,656,44,577,170,454,233,459,111,1501752155.jpg,5.46
2605,1501752221.jpg,20003,31770640,612,19,387,50,342,143,534,214,1501752221.jpg,4.76
2606,1501752299.jpg,20003,31605789,637,50,549,161,410,248,328,125,1501752299.jpg,4.86
2607,1501752559.jpg,20003,41976228,462,9,510,11,209,367,232,183,1501752559.jpg,7.34
2608,1501752613.jpg,20003,31946324,553,10,418,51,328,114,307,95,1501752613.jpg,5.02
2609,1501753281.jpg,20003,28713520,381,2,464,42,292,384,218,186,1501753281.jpg,6.46
2610,1501753301.jpg,20003,40392682,640,65,572,142,448,232,369,128,1501753301.jpg,6.3
2611,1501753371.jpg,20003,36257924,651,56,568,185,410,293,381,103,1501753371.jpg,5.66
2612,1501753435.jpg,20003,36674966,648,27,522,207,335,290,321,357,1501753435.jpg,5.34
2613,1501753482.jpg,20003,36398920,653,4,557,212,369,248,392,142,1501753482.jpg,5.6
2614,1501753531.jpg,20003,38704990,589,36,557,101,382,262,357,99,1501753531.jpg,5.88
2615,1501753669.jpg,20003,46077339,626,36,578,115,460,142,392,169,1501753669.jpg,8.04
2616,1501753729.jpg,20003,41822798,622,54,598,110,475,240,405,159,1501753729.jpg,6.88
2617,1501753814.jpg,20003,43002268,679,13,545,179,333,341,419,525,1501753814.jpg,7.86
2618,1501753853.jpg,20003,36795705,585,12,488,88,93,376,277,560,1501753853.jpg,5.76
2619,1501753875.jpg,20003,35759863,514,23,527,21,473,221,346,287,1501753875.jpg,5.58
2620,1501753924.jpg,20003,35547229,521,32,556,46,500,243,402,181,1501753924.jpg,5.34
2621,1501753960.jpg,20003,16138344,439,21,254,16,104,120,252,86,1501753960.jpg,
2622,1501753966.jpg,20003,37014501,538,41,534,64,460,230,411,174,1501753966.jpg,5.88
2623,1501753988.jpg,20003,34712021,459,3,538,3,307,413,298,127,1501753988.jpg,5.18
2624,1501754026.jpg,20003,38556831,415,12,552,4,333,194,250,149,1501754026.jpg,6.54
2625,1501754064.jpg,20003,33250292,459,19,544,19,496,211,336,213,1501754064.jpg,5.04
2626,1501754131.jpg,20003,45716816,515,14,567,5,408,215,360,136,1501754131.jpg,7.96
2627,1501754177.jpg,20003,41515105,674,10,584,203,394,264,337,166,1501754177.jpg,6.24
2628,1501754224.jpg,20003,42618674,547,47,585,41,531,323,309,227,1501754224.jpg,7.3
2629,1501754280.jpg,20003,39500625,569,15,440,54,74,300,219,421,1501754280.jpg,7.7
2630,1501754297.jpg,20003,33929279,653,6,538,200,294,348,305,552,1501754297.jpg,5.26
2631,1501754347.jpg,20003,36432023,601,58,572,99,498,286,402,154,1501754347.jpg,5.8
2632,1501754387.jpg,20003,42260122,682,66,565,166,433,207,275,139,1501754387.jpg,6.78
2633,1501754428.jpg,20003,35618428,597,54,560,88,242,400,194,461,1501754428.jpg,6.24
2634,1501754446.jpg,20003,37623266,641,45,566,146,442,264,314,137,1501754446.jpg,6.5
2635,1501754506.jpg,20003,42711333,678,48,565,188,407,249,322,116,1501754506.jpg,7.58
2636,1501754523.jpg,20003,42208341,605,39,496,74,406,209,320,228,1501754523.jpg,8.6
2637,1501754656.jpg,20003,34782111,624,4,472,170,340,213,347,107,1501754656.jpg,5.58
2638,1501754700.jpg,20003,40383024,638,23,510,131,356,249,280,196,1501754700.jpg,6.34
2639,1501754744.jpg,20003,38232546,602,61,553,101,478,234,422,142,1501754744.jpg,6.02
2640,1501754782.jpg,20003,41759241,550,15,478,42,301,161,233,188,1501754782.jpg,6.58
2641,1501754900.jpg,20003,38491748,652,32,544,184,305,322,346,543,1501754900.jpg,5.8
2642,1501754951.jpg,20003,34829413,617,43,565,157,398,210,357,91,1501754951.jpg,5.2
2643,1501754994.jpg,20003,32139459,593,15,531,185,348,215,339,145,1501754994.jpg,4.7
2644,1501755063.jpg,20003,35654271,552,42,556,62,493,255,374,174,1501755063.jpg,5.76
2645,1501755113.jpg,20003,34200012,653,76,538,176,392,215,294,124,1501755113.jpg,4.84
2646,1501755155.jpg,20003,31032804,515,106,561,31,147,296,178,463,1501755155.jpg,5.2
2647,1501755205.jpg,20003,31020624,590,22,484,168,297,267,363,504,1501755205.jpg,4.74
2648,1501755246.jpg,20003,32448428,589,11,452,121,331,172,280,75,1501755246.jpg,5.08
2649,1501755290.jpg,20003,32045803,425,21,538,15,501,180,366,234,1501755290.jpg,4.94
2650,1501755311.jpg,20003,33725939,593,71,548,118,408,167,360,173,1501755311.jpg,5.54
2651,1501755361.jpg,20003,34024470,579,19,532,139,405,219,360,184,1501755361.jpg,5.08
2652,1501755454.jpg,20003,34117363,583,12,495,140,320,223,368,487,1501755454.jpg,5.52
2653,1501755539.jpg,20003,35593298,558,48,566,109,427,238,312,102,1501755539.jpg,5.78
2654,1501755558.jpg,20003,38769384,596,20,527,122,284,386,404,493,1501755558.jpg,5.82
2655,1501755619.jpg,20003,37795878,459,10,519,5,452,214,306,304,1501755619.jpg,6.18
2656,1501755640.jpg,20003,31649618,578,34,408,22,211,235,290,123,1501755640.jpg,5.46
2657,1501755710.jpg,20003,26891934,544,3,304,38,261,90,474,349,1501755710.jpg,4.12
2658,1501755748.jpg,20003,37108404,629,19,519,169,407,219,321,138,1501755748.jpg,6.18
2659,1501755792.jpg,20003,47478886,479,22,597,33,225,426,282,274,1501755792.jpg,8.42
2660,1501755871.jpg,20003,41593711,400,10,526,2,263,308,196,312,1501755871.jpg,8.16
2661,1501755904.jpg,20003,39491368,466,14,477,31,206,348,215,247,1501755904.jpg,7.94
2662,1501755953.jpg,20003,41191293,637,52,546,127,429,236,348,157,1501755953.jpg,6.8
2663,1501755998.jpg,20003,39839687,423,3,491,1,55,249,177,268,1501755998.jpg,7.08
2664,1501755999.jpg,20003,40102629,423,3,491,1,54,257,175,259,1501755999.jpg,7.08
2665,1501756001.jpg,20003,39979630,422,1,489,0,203,412,138,142,1501756001.jpg,7.08
2666,1501756002.jpg,20003,40023270,420,0,490,0,53,215,172,253,1501756002.jpg,7.08
2667,1501756003.jpg,20003,39958671,421,1,489,0,206,409,140,142,1501756003.jpg,
2668,1501756125.jpg,20003,31981199,620,21,488,180,232,340,268,456,1501756125.jpg,5.18
2669,1501756178.jpg,20003,34010721,656,41,537,195,321,310,334,534,1501756178.jpg,5.2
2670,1501756233.jpg,20003,29107857,537,2,328,4,18,93,329,386,1501756233.jpg,4.86
2671,1501756251.jpg,20003,35480952,630,23,534,176,256,383,234,514,1501756251.jpg,5.84
2672,1501756300.jpg,20003,34034187,567,25,491,94,358,199,377,219,1501756300.jpg,5.94
2673,1501756317.jpg,20003,34973055,563,21,510,107,349,198,318,156,1501756317.jpg,4.94
2674,1501756365.jpg,20003,38678060,600,46,542,156,343,279,341,204,1501756365.jpg,5.68
2675,1501756386.jpg,20003,34636542,584,28,548,135,268,395,220,505,1501756386.jpg,4.92
2676,1501756542.jpg,20003,33977299,607,13,506,144,391,198,378,176,1501756542.jpg,6.26
2677,1501756563.jpg,20003,36299855,572,81,536,86,451,228,392,163,1501756563.jpg,5.52
2678,1501756608.jpg,20003,36915978,572,3,407,62,270,99,319,153,1501756608.jpg,5.48
2679,1501756628.jpg,20003,38902609,607,46,522,132,402,226,326,123,1501756628.jpg,6.24
2680,1501756668.jpg,20003,35446281,614,29,555,129,227,418,226,469,1501756668.jpg,5.58
2681,1501756716.jpg,20003,41654951,665,47,571,168,327,293,289,529,1501756716.jpg,7.12
2682,1501756766.jpg,20003,29945918,559,34,491,135,399,190,314,96,1501756766.jpg,5.9
2683,1501756791.jpg,20003,29954457,583,12,503,151,381,187,314,130,1501756791.jpg,5.44
2684,1501756832.jpg,20003,34830289,612,23,517,162,311,276,327,195,1501756832.jpg,5.88
2685,1501756912.jpg,20003,32393794,563,15,438,71,105,293,279,456,1501756912.jpg,5.62
2686,1501756997.jpg,20003,27334454,547,31,399,44,184,216,233,85,1501756997.jpg,4.22
2687,1501757511.jpg,20003,33481945,583,23,507,140,290,252,304,185,1501757511.jpg,4.7
2688,1501757586.jpg,20003,35832755,589,20,492,98,137,334,320,525,1501757586.jpg,5.38
2689,1501757629.jpg,20003,35854419,612,32,513,145,235,352,252,142,1501757629.jpg,5.38
2690,1501757705.jpg,20003,31099829,379,3,532,5,129,489,79,134,1501757705.jpg,5.3
2691,1501757755.jpg,20003,30562303,555,20,404,91,176,262,283,421,1501757755.jpg,5.1
2692,1501757912.jpg,20003,28047241,547,31,383,34,151,214,231,86,1501757912.jpg,4.02
2693,1501758051.jpg,20003,33019740,614,21,498,148,324,284,326,480,1501758051.jpg,5.42
2694,1501758115.jpg,20003,32126304,572,38,520,164,379,204,326,186,1501758115.jpg,5.18
2695,1501758159.jpg,20003,32114606,550,61,499,92,371,314,310,160,1501758159.jpg,4.42
2696,1501758223.jpg,20003,29636035,538,28,442,114,214,290,221,406,1501758223.jpg,4.58
2697,1501758280.jpg,20003,35585754,535,30,505,104,361,180,396,121,1501758280.jpg,5.2
2698,1501758368.jpg,20003,31859268,567,80,595,80,492,326,325,177,1501758368.jpg,4.58
2699,1501758495.jpg,20003,32340172,614,19,497,179,247,338,279,484,1501758495.jpg,5.36
2700,1501758709.jpg,20003,31941780,580,41,505,149,367,216,284,92,1501758709.jpg,4.98
2701,1501758749.jpg,20003,28895034,554,31,400,14,235,238,240,132,1501758749.jpg,4.86
2702,1501758793.jpg,20003,28885030,603,18,419,120,251,262,321,97,1501758793.jpg,4.2
2703,1501758852.jpg,20003,29961852,498,33,501,65,368,200,294,153,1501758852.jpg,4.36
2704,1501758892.jpg,20003,35062015,652,45,539,206,303,302,297,537,1501758892.jpg,5.28
2705,1501758938.jpg,20003,31335570,588,34,451,132,191,269,315,167,1501758938.jpg,4.6
2706,1501759238.jpg,20003,37426539,415,27,518,21,110,214,270,233,1501759238.jpg,6.16
2707,1501759331.jpg,20003,37121100,504,21,458,44,172,293,183,337,1501759331.jpg,5.9
2708,1501759548.jpg,20003,33863217,607,16,473,62,419,182,505,226,1501759548.jpg,5.46
2709,1501759568.jpg,20003,29003809,556,15,396,66,101,258,251,454,1501759568.jpg,4.4
2710,1501759643.jpg,20003,33161457,407,12,509,34,259,413,168,251,1501759643.jpg,5.34
2711,1501759661.jpg,20003,38400767,498,18,492,39,267,373,182,274,1501759661.jpg,5.64
2712,1501759801.jpg,20003,35087099,579,29,508,124,182,329,251,448,1501759801.jpg,5.88
2713,1501759860.jpg,20003,33989529,592,31,475,81,244,285,311,147,1501759860.jpg,5.14
2714,1501759911.jpg,20003,26575861,500,21,384,1,171,245,199,82,1501759911.jpg,4.4
2715,1501759928.jpg,20003,36092656,603,24,515,159,241,354,256,164,1501759928.jpg,7
2716,1501759986.jpg,20003,27309407,597,3,537,181,263,341,196,519,1501759986.jpg,4.52
2717,1501760055.jpg,20003,30717367,542,13,344,2,117,209,176,52,1501760055.jpg,4.8
2718,1501760096.jpg,20003,32265049,625,60,549,187,365,227,391,136,1501760096.jpg,4.96
2719,1501760137.jpg,20003,42129347,600,20,554,96,192,408,275,488,1501760137.jpg,7.5
2720,1501762642.jpg,20003,33064066,471,25,454,43,183,293,221,269,1501762642.jpg,6.58
2721,1501762700.jpg,20003,37569562,478,12,503,28,192,369,219,303,1501762700.jpg,6
2722,1501762753.jpg,20003,33789639,404,40,504,15,414,216,305,326,1501762753.jpg,7.46
2723,1501762768.jpg,20003,40573438,555,62,563,79,261,321,294,362,1501762768.jpg,8.28
2724,1501762840.jpg,20003,37278122,524,51,563,97,286,342,230,410,1501762840.jpg,6.4
2725,1501763020.jpg,20003,45215688,432,5,554,7,275,485,59,140,1501763020.jpg,8.3
2726,1501763121.jpg,20003,36418188,436,5,532,36,256,469,199,302,1501763121.jpg,7.06
2727,1501763209.jpg,20003,38017807,385,1,481,1,186,290,95,97,1501763209.jpg,7.6
2728,1501763268.jpg,20003,38939143,514,31,515,49,277,323,253,292,1501763268.jpg,6.44
2729,1501763339.jpg,20003,32036041,438,10,483,57,219,386,216,229,1501763339.jpg,4.98
2730,1501763461.jpg,20003,34941277,387,8,518,7,145,213,218,189,1501763461.jpg,5.42
2731,1501763523.jpg,20003,32890728,442,11,482,45,140,389,153,320,1501763523.jpg,5.32
2732,1501763586.jpg,20003,39245980,432,8,517,12,224,409,118,160,1501763586.jpg,6.38
2733,1501763627.jpg,20003,41376274,431,8,529,10,262,375,157,180,1501763627.jpg,6.96
2734,1501763665.jpg,20003,36520089,397,6,521,6,195,376,153,162,1501763665.jpg,6.18
2735,1501763706.jpg,20003,34419144,392,12,523,20,277,422,74,202,1501763706.jpg,5.66
2736,1501763738.jpg,20003,32898206,408,23,490,18,381,190,306,209,1501763738.jpg,5.56
2737,1501763791.jpg,20003,32992141,382,22,460,6,51,271,177,313,1501763791.jpg,5.58
2738,1501763835.jpg,20003,34978327,561,37,501,126,276,313,242,158,1501763835.jpg,6.26
2739,1501763986.jpg,20003,37482481,460,45,549,33,271,348,269,213,1501763986.jpg,6.1
2740,1501764388.jpg,20003,25893686,550,10,325,74,143,229,233,356,1501764388.jpg,4.44
2741,1501764461.jpg,20003,29379228,518,14,435,0,220,225,234,40,1501764461.jpg,4.42
2742,1501823712.jpg,20003,27740572,528,5,337,35,283,90,333,145,1501823712.jpg,4.4
2743,1501823734.jpg,20003,23539187,618,32,474,182,369,255,282,126,1501823734.jpg,3.48
2744,1501823754.jpg,20003,27338714,504,6,372,39,295,104,262,40,1501823754.jpg,4.18
2745,1501823772.jpg,20003,26359251,561,10,342,81,307,151,323,141,1501823772.jpg,3.58
2746,1501823793.jpg,20003,22504335,570,35,384,38,163,199,230,87,1501823793.jpg,4.2
2747,1501823862.jpg,20003,26846658,556,9,427,99,294,150,335,157,1501823862.jpg,4.42
2748,1501823883.jpg,20003,26971013,542,17,354,0,134,213,266,59,1501823883.jpg,4.16
2749,1501823945.jpg,20003,26640267,521,5,343,22,275,100,282,190,1501823945.jpg,3.76
2750,1501824011.jpg,20003,24324679,541,16,332,73,131,204,210,51,1501824011.jpg,3.84
2751,1501824083.jpg,20003,21355400,540,17,313,57,112,174,315,44,1501824083.jpg,3.56
2752,1501824118.jpg,20003,18631125,511,6,303,28,93,151,272,436,1501824118.jpg,3.9
2753,1501824228.jpg,20003,24060050,528,12,288,2,113,167,252,52,1501824228.jpg,4.4
2754,1501824276.jpg,20003,20784498,494,10,457,0,281,295,224,33,1501824276.jpg,4.44
2755,1501824331.jpg,20003,26034530,512,12,371,4,227,216,239,74,1501824331.jpg,4.02
2756,1501824380.jpg,20003,29954697,524,3,497,62,186,443,175,355,1501824380.jpg,3.9
2757,1501824488.jpg,20003,20970507,542,24,407,116,162,248,281,468,1501824488.jpg,3.6
2758,1501824526.jpg,20003,22603307,618,20,474,199,272,329,240,531,1501824526.jpg,3.62
2759,1501824564.jpg,20003,25838943,553,20,447,160,356,215,376,137,1501824564.jpg,3.44
2760,1501824621.jpg,20003,24844704,568,10,454,199,228,311,317,448,1501824621.jpg,3.38
2761,1501824693.jpg,20003,27587412,542,22,427,106,195,274,261,76,1501824693.jpg,4.32
2762,1501824743.jpg,20003,28364568,647,30,537,212,263,361,282,498,1501824743.jpg,4.02
2763,1501824801.jpg,20003,21862489,519,26,486,141,418,193,455,73,1501824801.jpg,2.68
2764,1501826432.jpg,20003,30424759,580,33,457,121,156,272,249,436,1501826432.jpg,4.62
2765,1501826745.jpg,20003,27885698,578,26,497,150,202,322,266,476,1501826745.jpg,3.74
